Country,Legal Status,Citation Date,Log Price,Log Volume
Finland,Legal,2014-11-15,5.926659323741866,9.497772413172754
Finland,Legal,2022-01-15,10.671208668100814,10.355836246543143
France,Legal,2016-09-28,6.4047324672791675,9.84903136674007
G7,Legal,2014-03-06,6.47435355218095,7.635303886259415
Georgia,Legal,2019-06-28,9.426185353409245,13.901688254205327
Georgia,Legal,2020-05-21,9.111514017669288,14.15910026235435
Georgia,Legal,2020-12-03,9.874743368403136,11.512625419961227
Germany,Legal,2019-11-15,9.045029312815634,13.39041910702091
Germany,Legal,2018-08-14,8.730722675334386,15.112973705377549
Germany,Legal,2013-08-19,4.774912960575186,10.879367075821941
Germany,Legal,2017-08-08,8.14014059774475,11.580023208502723
Germany,Legal,2014-01-18,6.808708125380903,8.706159290928861
Gibraltar,Legal,,,
Greece,Legal,2022-01-15,10.671208668100814,10.355836246543143
Hong Kong,Legal,2022-01-15,10.671208668100814,10.355836246543143
Hong Kong,Legal,2013-11-16,6.135564891081739,9.859535665006945
Hong Kong,Legal,2014-01-18,6.808708125380903,8.706159290928861
Hungary,Legal,2018-09-18,8.754949455098293,14.852247442914296
Iceland,Legal,2014-09-23,6.07970433595739,9.794788135612787
Iceland,Legal,2015-01-08,5.644386264699545,9.9124472939076
Iceland,Legal,2014-03-19,6.38856140554563,8.183118079394745
Iceland,Legal,2015-06-17,5.511006459958388,11.7086567086741
Iceland,Legal,2013-12-19,6.595780513961311,10.731165626053679
Iceland,Legal,2019-03-22,8.291646755485717,14.85578726961942
Iceland,Legal,2013-12-21,6.4622491213367885,9.597641509456675
Iceland,Legal,2014-12-09,5.864199196062105,10.688073793412855
India,Legal,2022-02-02,10.515701212099472,10.891912882169482
India,Legal,,,
India,Legal,2020-03-04,9.077711429164163,13.540665734313984
India,Legal,2019-02-17,8.206365309457144,13.271662306500563
India,Legal,2019-02-20,8.287125725029204,13.455988708289448
India,Legal,2021-01-30,10.442407800361636,11.764228782078295
India,Legal,2021-02-06,10.577874861940687,11.957739483142305
India,Legal,2021-06-02,10.533583105983494,11.48133159337905
India,Legal,2018-04-06,8.798499984894613,12.071969661006694
India,Legal,2021-09-18,10.785325546376548,10.683729439947006
India,Legal,2018-02-01,9.12490230214407,12.789404960082912
Indonesia,Legal to trade and hold /  Illegal as payment tool,2018-08-14,8.730722675334386,15.112973705377549
Indonesia,Legal to trade and hold /  Illegal as payment tool,2021-11-11,11.079164272057193,10.827151038739697
Indonesia,Legal to trade and hold /  Illegal as payment tool,2022-12-16,9.718939518981282,12.623334563517849
Indonesia,Legal to trade and hold /  Illegal as payment tool,2022-12-17,9.727770140293854,12.010605057066204
Iran,Legal /  Banking ban,2018-08-14,8.730722675334386,15.112973705377549
Iran,Legal /  Banking ban,2018-06-14,8.80193594830934,12.213743151834393
Iran,Legal /  Banking ban,2018-06-24,8.72495504869197,12.390891082522716
Ireland,Not regulated by central bank,2022-01-15,10.671208668100814,10.355836246543143
Israel,Legal,2017-08-21,8.295323827979757,11.414761216182997
Israel,Legal,2017-07-06,7.868713402351451,11.004762958623722
Italy,Legal,2022-01-15,10.671208668100814,10.355836246543143
Jamaica,Legal,,,
Jamaica,Legal,2022-01-15,10.671208668100814,10.355836246543143
Japan,Legal,2014-03-07,6.424382681997447,7.757906208351747
Japan,Legal,2017-12-13,9.698110242765862,11.953822064909657
Japan,Legal,2021-06-06,10.486133247491,11.03811027872727
Japan,Legal,2018-09-07,8.762630382524268,15.009433026436708
Jordan,Legal /  Banking ban,2014-02-24,5.159055299214529,11.462894531364663
Jordan,Legal /  Banking ban,2015-06-17,5.511006459958388,11.7086567086741
Jordan,Legal /  Banking ban,2014-02-22,5.5436137225033795,11.18677972606632
Kosovo,Ban on mining[155],2022-01-16,10.670793239687194,10.263257701382162
Kosovo,Ban on mining[155],2022-01-22,10.465249607021404,11.835660925479397
Kyrgyzstan,Legal,2014-07-18,6.441743671005939,8.116715624819111
Kyrgyzstan,Legal,2015-02-23,5.475626381518447,11.04563814321872
Kyrgyzstan,Legal,,,
Lebanon,Legal,2014-02-24,5.159055299214529,11.462894531364663
Lebanon,Legal,2015-06-17,5.511006459958388,11.7086567086741
Lithuania,Legal,2017-04-25,7.142273888317852,10.68944178268228
Lithuania,Legal,2017-06-05,7.902857191280582,11.370093815862687
Luxembourg,Legal,2015-10-15,5.538907831465967,11.012710020316254
Luxembourg,Legal,2016-06-06,6.369215816648631,11.061625820518264
Malaysia,Legal,2022-01-15,10.671208668100814,10.355836246543143
Malaysia,Legal,2014-09-21,5.995456568377519,9.251482315307358
Malaysia,Legal,2014-01-06,6.9203753103382395,10.046721720622037
Malaysia,Legal,2014-03-02,6.300051580239659,6.721425700790643
Malaysia,Legal,2014-01-11,6.913041283411374,9.32188174670909
Malta,Legal,2022-01-15,10.671208668100814,10.355836246543143
Malta,Legal,2017-02-09,6.88653164253051,11.896485737690343
Malta,Legal,2017-04-02,7.0006990246248755,11.170153426200487
Marshall Islands,Legal,,,
Mauritius,Legal,2018-09-17,8.740640696531809,14.99723775334289
Mexico,Legal,2019-03-22,8.291646755485717,14.85578726961942
Morocco,Illegal,2019-01-03,8.23750574329016,13.017713720137909
Morocco,Illegal,2018-08-14,8.730722675334386,15.112973705377549
Namibia,Legal /  Banking ban,,,
Nepal,Illegal,2021-09-09,10.74474434521984,11.206807830362763
Nepal,Illegal,2018-08-14,8.730722675334386,15.112973705377549
Netherlands,Legal,2022-01-15,10.671208668100814,10.355836246543143
Netherlands,Legal,2015-10-12,5.502889532276811,10.60633750855746
Netherlands,Legal,2019-11-06,9.14194375126783,13.26738104942178
New Zealand,Legal,2022-01-15,10.671208668100814,10.355836246543143
Nicaragua,Not regulated as of 2014,2022-01-15,10.671208668100814,10.355836246543143
Nigeria,Legal /  Banking ban,2021-02-05,10.553142510019939,11.518907536647776
Nigeria,Legal /  Banking ban,2017-01-18,6.77078942390898,11.145622817956413
Nigeria,Legal /  Banking ban,2019-03-22,8.291646755485717,14.85578726961942
Nigeria,Legal /  Banking ban,2017-08-09,8.116357351691736,11.483084622959208
North Macedonia,Legal,2017-04-20,7.121333225426646,10.918718232265187
North Macedonia,Legal,2017-04-25,7.142273888317852,10.68944178268228
Norway,Legal,2014-01-31,6.844602463976869,8.368693183097793
Norway,Legal,2013-12-13,6.8424698122835075,9.76249985923515
Pakistan,Legal,2020-12-18,10.04879495992343,11.789040901050544
Pakistan,Legal,2020-01-23,9.036593943451892,13.490707965409053
Pakistan,Legal,,,
Pakistan,Legal,2020-12-03,9.874743368403136,11.512625419961227
Palau,Legal,,,
Philippines,Legal,2017-02-06,6.932155165805672,10.374115986550706
Philippines,Legal,2017-05-07,7.348844898063231,11.17549276725389
Poland,Legal,2015-01-27,5.573294066502264,10.824964811097583
Poland,Legal,2015-01-28,5.464678903763262,11.063038139309317
Poland,Legal,2013-12-18,6.293419278846481,11.612770799939945
Poland,Legal,2017-07-07,7.829590611111643,11.41255249082344
Poland,Legal,2017-07-31,7.9666907504973485,11.419932598121063
Poland,Legal,2022-01-15,10.671208668100814,10.355836246543143
Portugal,Legal,2022-01-15,10.671208668100814,10.355836246543143
Qatar,Legal /  Banking ban,2020-06-07,9.184263301466062,13.216217952875953
Qatar,Legal /  Banking ban,2021-03-25,10.84588063456087,11.873044471311516
Qatar,Legal /  Banking ban,2018-02-07,8.935205914578905,13.007221849891398
Romania,Legal,2017-12-06,9.528765011762477,12.163060754936883
Romania,Legal,2016-02-03,5.908082938168931,10.998928150038603
Romania,Legal,2019-02-19,8.272391792949225,14.180153671552183
Russia,Legal to mine  Banking ban,2014-01-27,6.849596364808605,9.027618735160889
Russia,Legal to mine  Banking ban,2022-01-20,10.614373958532276,11.086440989637989
Russia,Legal to mine  Banking ban,2019-03-22,8.291646755485717,14.85578726961942
Russia,Legal to mine  Banking ban,2017-09-08,8.372514180046794,12.102710132535021
Russia,Legal to mine  Banking ban,2017-09-16,8.215790757133416,12.039781905808747
Russia,Legal to mine  Banking ban,2017-09-04,8.358783454668595,12.045903893377352
Russia,Legal to mine  Banking ban,2016-12-20,6.6834860943804175,10.44813472477763
Russia,Legal to mine  Banking ban,2021-10-14,10.956854885350891,10.99942961264836
Russia,Legal to mine  Banking ban,2021-10-15,11.029593405513161,11.707504919159685
Russia,Legal to mine  Banking ban,2022-01-05,10.67881131628314,11.335472039573135
Russia,Legal to mine  Banking ban,2022-01-06,10.671220269769133,11.052159041076974
Samoa,Legal,,,
Saudi Arabia,Legal /  Banking ban,2017-07-04,7.869898531038381,11.298245992068148
Saudi Arabia,Legal /  Banking ban,2017-07-17,7.711280367011692,12.083283349437552
Saudi Arabia,Legal /  Banking ban,2018-08-14,8.730722675334386,15.112973705377549
Singapore,Legal,2014-01-09,6.842683282238422,9.57637141083894
Singapore,Legal,2014-01-11,6.913041283411374,9.32188174670909
Singapore,Legal,2022-01-15,10.671208668100814,10.355836246543143
Singapore,Legal,2013-12-23,6.569761885988985,9.620461291620542
Singapore,Legal,2013-12-27,6.688354713946762,9.53892443574839
Singapore,Legal,,,
Singapore,Legal,2013-09-22,4.897839799950911,8.681011276645632
Singapore,Legal,2013-12-24,6.555072356312942,9.301094735244646
Slovakia,Legal,2015-04-02,5.531807209916391,11.306761933690703
Slovakia,Legal,2015-03-24,5.508173023535311,11.925630964733887
Slovenia,Legal,,,
South Africa,Legal,2018-05-22,8.987946539552519,11.83145192071699
South Africa,Legal,,,
South Korea,Legal,2020-03-05,9.111657511071597,13.765016943747288
South Korea,Legal,2018-09-29,8.795415662587395,16.058345646552546
Spain,Legal,2022-01-15,10.671208668100814,10.355836246543143
Sweden,Legal,2022-01-15,10.671208668100814,10.355836246543143
Switzerland,Legal,2013-12-27,6.688354713946762,9.53892443574839
Switzerland,Legal,2014-06-25,6.343001313190591,8.035926369891792
Switzerland,Legal,2014-11-28,5.933835434271345,10.669420402821721
Switzerland,Legal,2017-01-15,6.710766685144779,10.102338411281293
Switzerland,Legal,2017-01-05,6.8969976223291765,12.388435868122764
Switzerland,Legal,2015-02-11,5.388158070547826,11.18066434912048
Switzerland,Legal,2015-02-26,5.465948207931988,10.837028637816811
Switzerland,Legal,2014-04-16,6.285998094508865,8.994668835500674
Switzerland,Legal,2013-12-23,6.569761885988985,9.620461291620542
Switzerland,Legal,2014-03-28,6.179188153190932,8.32117830749028
Switzerland,Legal,2016-07-01,6.5141199226275495,11.432040736229764
Switzerland,Legal,2016-09-20,6.412146621021007,10.026147565272016
Taiwan,Legal /  Banking ban,2018-08-14,8.730722675334386,15.112973705377549
Taiwan,Legal /  Banking ban,2014-01-05,6.922348281285037,9.969743348313193
Taiwan,Legal /  Banking ban,2014-01-18,6.808708125380903,8.706159290928861
Taiwan,Legal /  Banking ban,2013-12-31,6.691959665330466,9.123692565250511
Taiwan,Legal /  Banking ban,2015-10-15,5.538907831465967,11.012710020316254
Taiwan,Legal /  Banking ban,2017-04-17,7.085064293952548,10.746777391525793
Taiwan,Legal /  Banking ban,2022-01-15,10.671208668100814,10.355836246543143
Tanzania,Legal / Use discouraged by central bank,2021-04-18,10.936798362421822,12.286776672945136
Tanzania,Legal / Use discouraged by central bank,2019-11-18,9.012913299166609,13.448207910950458
Thailand,Legal to trade and hold /  Illegal as payment tool,2022-03-23,10.666906786081405,19.888462921918524
Thailand,Legal to trade and hold /  Illegal as payment tool,2017-10-29,8.723800774090348,12.001873510216901
Thailand,Legal to trade and hold /  Illegal as payment tool,2012-05-23,,
Thailand,Legal to trade and hold /  Illegal as payment tool,2017-10-30,8.720019743167532,11.27238139897585
Tonga,Legal,,,
Trinidad and Tobago,Legal,2018-11-15,8.65153175818804,12.836972012610591
Trinidad and Tobago,Legal,2020-06-08,9.187880016046,12.973956172204137
Turkey,Legal /  Banking ban,2021-04-16,11.02483444057625,11.826640714468825
Tuvalu,Legal,,,
Ukraine,Legal /   Illegal to buy with local currency,2022-02-09,10.700744717165106,10.838011052671343
Ukraine,Legal /   Illegal to buy with local currency,2022-03-17,10.619247134766717,21.365119723118806
United Arab Emirates,Legal /  Banking ban,,,
United Arab Emirates,Legal /  Banking ban,2018-02-12,9.09419973684137,12.38283712365759
United Arab Emirates,Legal /  Banking ban,2018-02-13,9.05242260557968,12.185206452848789
United Arab Emirates,Legal /  Banking ban,2022-02-09,10.700744717165106,10.838011052671343
United Arab Emirates,Legal /  Banking ban,2018-08-14,8.730722675334386,15.112973705377549
United Kingdom,Legal,2023-01-24,10.027142205349595,12.719405124507345
United Kingdom,Legal,,,
United Kingdom,Legal,2022-03-11,10.564374936451054,21.749307432779684
United Kingdom,Legal,2022-01-15,10.671208668100814,10.355836246543143
United States,Legal,2018-06-22,8.708755256241641,12.536167446613561
United States,Legal,2017-04-22,7.123592201780574,10.687845613149458
United States,Legal,2013-11-19,6.4703349996324215,11.50388472031808
United States,Legal,2014-06-01,6.476664623235,8.174702882469461
United States,Legal,2018-08-09,8.785508941377053,12.378596359844018
United States,Legal,2018-08-13,8.741184383381585,12.363460935778917
United States,Legal,2016-09-20,6.412146621021007,10.026147565272016
United States,Legal,2019-03-22,8.291646755485717,14.85578726961942
United States,Legal,2018-08-14,8.730722675334386,15.112973705377549
Uzbekistan,Legal,,,
Vanuatu,Legal,2021-03-14,10.987217987020983,11.29340035917873
Venezuela,Legal,2018-07-27,9.01035166612846,12.40172166253499
Vietnam,Legal to trade and hold /  Illegal as payment tool,2017-11-06,8.847819804193332,11.980989714834912
Vietnam,Legal to trade and hold /  Illegal as payment tool,2017-10-28,8.652877265358836,10.882377426166803
Zimbabwe,Unknown,2022-02-09,10.700744717165106,10.838011052671343
